Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up ,C1,BL_C1_L3_PC_1L_01,Dialogue,2,G,"I’ll catch up later, Minho. I have to put my books in my locker.",,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,3,B,Okay. Don’t forget to turn off the projector before leaving the classroom.,,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,4,G,Do I have to? We’re going to use it for other classes anyway.,,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,5,B,I heard projectors consume a lot of electricity.,,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,6,G,Really? I had no idea.,,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,7,B,We should give more thought to saving energy.,,,,,,,
Donga,Lee,Common English 1,3,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L3_PC_1L_01,Dialogue,8,G,Okay. I’m going to turn off the projector right now. See you at the gym.,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up ,C1,BL_C1_L4_PC_1L_01,Dialogue,1,G,"Minsu, do you have any plans for the weekend?",,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up ,C1,BL_C1_L4_PC_1L_01,Dialogue,2,B,Yes. I’m planning to go to a concert on Saturday.,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,3,G,That’s great. Whose concert is it?,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,4,B,Matiz. They’re my favorite band. I’ve been waiting to see them in concert for so long.,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,5,G,You must be excited.,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,6,B,I really am. Are you doing anything special this weekend?,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,7,G,"Well, I’m thinking of checking out the new Hawaiian doughnut shop. It just opened last week.",,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,8,B,Yeah. I heard it’s really popular. Let’s go together sometime.,,,,,,,
Donga,Lee,Common English 1,4,Path to Communication,Topic 1_Listen Up,C1,BL_C1_L4_PC_1L_01,Dialogue,9,G,Sounds great. Have fun at the concert.,,,,,,,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,1,M,"Allison, how’s your history project going?",,,,,,,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,2,G,Good. I’m planning to do more research at the museum with Katie.,,,,,,,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,3,M,Sounds like a good plan.,,,,,,,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,4,G,But I’m worried because I often disagree with her.,,TI,T1,TI,T1,match,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,5,M,"Well, there will always be people who see things differently from you. I’d like to emphasize that it’s important to listen to different points of view and try to understand them.",,,,,,,
Donga,Lee,Common English 1,4,Review,A,C1,BL_C1_L4_RE_QA_01,Dialogue,6,G,"I guess you’re right. Thanks for the advice, Dad.",,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L1_PC_1L_01,Dialogue,1,B,"Stella, have you noticed how much time you spend on your phone every day?",,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L1_PC_1L_01,Dialogue,2,G,"Yeah, Liam. I can’t put it down.",,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,3,B,It’s not healthy to spend so much time staring at a screen. Why don’t you try putting your phone away for an hour each day?,,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,4,G,"I’ll try, but I’m worried I’ll get bored.",,UI,T1,UI,T1,match,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,5,B,Then why don’t you try doing something active instead? Maybe go for a walk or ride a bike.,,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,6,G,Those are good options. They will help me stay off my phone.,,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,7,B,"Yeah, and staying active will also keep you fit and healthy.",,,,,,,
Donga,Lee,Common English 2,1,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L1_PC_1L_01,Dialogue,8,G,Sounds good! I’ll give it a try starting today.,,,,,,,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,1,M,"Hi, Emily. Your grades in history have been going down. Is everything okay?",,,,,,,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,2,G,"Not really, Mr. Jones. The class is too difficult for me.",,,,,,,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,3,M,"Well, why don’t you join a study group? It’s a good way to study history.",,,,,,,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,4,G,I don’t like studying with other people. I prefer to work alone.,,,,,,,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,5,M,"I understand how you feel, but sometimes studying in a group can be an effective way to learn. Why don’t you try it out?",,UI,I1,UI,I1,match,
Donga,Lee,Common English 2,1,Review,A,C2,BL_C2_L1_RE_QA_01,Dialogue,6,G,"Okay, I will. Thanks for the suggestion.",,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L2_PC_1L_01,Dialogue,1,M,The next guest on our show is a teenager who’s making a positive impact on our city. Please welcome Katie Lee! ,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L2_PC_1L_01,Dialogue,2,G,Thank you for having me.,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,3,M,You’re volunteering at the Green City Orphanage. How did you get started with that?,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,4,G,"I started volunteering because it was a school requirement, but now I’m doing it because I want to. It’s so rewarding to see the children smile.",,UI,T2,UI,T1,mismatch,T2
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,5,M,That’s amazing. Can you tell us about the work you do there?,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,6,G,I go there once a week and read books to children. I also help prepare food.,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,7,M,Do you have anything to say to teenagers in our community?,,,,,,,
Donga,Lee,Common English 2,2,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L2_PC_1L_01,Dialogue,8,G,"Hi, fellow teenagers. Are you interested in making a difference in the world? Then start volunteering.",,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,1,G,Have you ever thought about doing volunteer work?,,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,2,B,"Actually, yes. But I’m not sure what kind of volunteer work I could do.",,UI,T1,UI,T1,match,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,3,G,"Well, you can start by thinking about what you’re interested in.",,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,4,B,"I love animals. In fact, I’ve noticed there are a lot of dogs without homes in our neighborhood. I hope I can help them somehow.",,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,5,G,"That’s great. I’ve been thinking about helping them, too.",,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,6,B,Maybe we could volunteer at an organization that helps animals. Are you interested in joining me?,,,,,,,
Donga,Lee,Common English 2,2,Review,A,C2,BL_C2_L2_RE_QA_01,Dialogue,7,G,Absolutely! Let’s search for an organization online.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L3_PC_1L_01,Dialogue,1,W,"Where are you going, Junsu?",,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L3_PC_1L_01,Dialogue,2,B,"I’m going for a walk, Mom.",,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,3,W,You just got home from the library. Aren’t you tired? Why not go tomorrow?,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,4,B,My smartwatch told me that I didn’t reach my daily step goal. It counts how many steps I take in a day and lets me know if I need to walk more.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,5,W,I see. It seems to me that smart devices are becoming more and more useful these days.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,6,B,I couldn’t agree more. It also helps improve the quality of my sleep by tracking my sleep patterns.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,7,W,"Wow! I had no idea smartwatches were so useful. Maybe I should get one, too.",,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L3_PC_1L_01,Dialogue,8,B,"That’s a great idea, Mom!",,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,1,G,Short-form videos seem to be everywhere these days.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,2,B,"I agree. They’re so interesting. Once I start watching them, I can’t stop.",,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,3,G,Neither can I. They are very effective at capturing people’s attention.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,4,B,You should try making some. I bet your videos would be really funny.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,5,G,Maybe I should. How can I get started?,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,6,B,It would help if you knew what’s popular.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,7,G,Great idea. I’ll start by watching videos of popular creators to get inspiration.,,,,,,,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,8,B,That would definitely help. But make sure you don’t copy their content!,,UI,T4,UI,T4,match,
Donga,Lee,Common English 2,3,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L3_PC_2L_01,Dialogue,9,G,Good point. I’ll keep that in mind.,,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,1,B,"Hey, Taylor. Is there something wrong?",,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,2,G,Yes. I think I failed my math test. I ran out of time and couldn’t solve the last few questions.,,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,3,B,Oh no. I hope it won’t affect your grade too much.,,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,4,G,Me too. It seems to me that I have trouble managing my time during tests.,,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,5,B,"Well, make sure you don’t spend too much time on difficult questions. Move on to other questions and come back to them later.",,,,,,,
Donga,Lee,Common English 2,3,Review,A,C2,BL_C2_L3_RE_QA_01,Dialogue,6,G,Thanks. I’ll keep that in mind.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L4_PC_1L_01,Dialogue,1,G,We have music class next. I heard we are going to learn about classical music today.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up ,C2,BL_C2_L4_PC_1L_01,Dialogue,2,B,Classical music? Oh no. I bet it’s going to be boring.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,3,G,"Actually, you hear classical music every day. In fact, the bell you just heard was classical music.",,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,4,B,Really? I thought it was just a random sound.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,5,G,Most school bells are different versions of famous classical music. That’s not all. You’ve probably heard classical music on TV commercials or at shopping centers.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,6,B,"Oh, I didn’t know that. I’m surprised that classical music is all around us.",,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,7,G,You can find many more examples online.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 1_Listen Up,C2,BL_C2_L4_PC_1L_01,Dialogue,8,B,Thanks for the info. I’m really interested in classical music now!,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,1,W,This picture is beautiful. Who painted it?,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,2,M,"Believe it or not, it was an AI program.",,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,3,W,That ’s amazing. Do you think AI can be considered a true artist?,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,4,M,Why not? I thought this picture was painted by a very skilled artist.,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,5,W,"AI might have good techniques, but you must admit that it lacks creativity.",,UI,T1,UI,T1,match,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,6,M,"I see your point, but I believe AI is changing the way art is created.",,UI,I1,UI,I1,match,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,7,W,What do you mean?,,,,,,,
Donga,Lee,Common English 2,4,Path to Communication,Topic 2_Listen Up,C2,BL_C2_L4_PC_2L_01,Dialogue,8,M,I think AI can inspire artists by providing new insights. It can also help artists add fine details. I’m excited about how AI will change the future of art.,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,1,G,Did you hear about the volleyball championship game tonight?,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,2,B,"No, I haven’t. Who’s playing?",,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,3,G,The Avengers are playing the Hurricanes.,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,4,B,Really? I’m surprised that the Avengers are in the championship game.,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,5,G,I know. They were the worst team last year. I believe this is going to be one interesting game.,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,6,B,I agree. Do you want to go see the game together?,,,,,,,
Donga,Lee,Common English 2,4,Review,A,C2,BL_C2_L4_RE_QA_01,Dialogue,7,G,Sure. Let’s go buy the tickets right now before they sell out.,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,1,M,"Emma, what are you doing?",,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,2,G,"Hi, Dad. I’m checking the school website for details about a club I want to sign up for.",,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,3,M,Sounds good. Which club do you want to join?,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,4,G,I’m thinking of joining the debate club. I’ve been interested in some social issues lately.,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,5,M,That sounds like a good choice for you.,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,6,G,I know. I hope I can share my opinions with new friends.,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,7,M,I see. How do you join the club? Do you need to interview for it?,,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,8,G,"Yes, everyone that applies is going to be interviewed next Friday. Starting tomorrow, I’m going to read some recent news articles to prepare.",,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 1,Listen and Answer 1,E1,SM_C1_L1_S1_A1_01,Dialogue,9,M,"I’m so proud of you, Emma. Good luck!",,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,1,W,"Andy, you look upset. What’s bothering you? ",,,,,,,
Mirae-N,Kim,Common English 1,1,Listen & Speak 2,Listen and Answer 1,E1,SM_C1_L1_S2_A1_01,Dialogue,2,B,"Hi, Mom. You know, I’ve been working on that group project with Brian, but I’ve been having some problems. ",,UI,T1,UI,T1,match,
